week,startCode,destCode,amount
2,KBNA,KLAX,17
2,KBNA,KMCI,15
2,KBNA,KMCO,1
2,KBNA,KMDW,38
2,KBNA,KMKE,6
2,KBNA,KMSP,9
2,KBNA,KOAK,7
2,KBNA,KOMA,1
2,KBNA,KORF,1
2,KBNA,KPHL,16
2,KBNA,KPHX,25
2,KBNA,KRDU,22
2,KBNA,KSAN,13
2,KBNA,KSAT,10
2,KBNA,KSJC,5
2,KBNA,KSTL,19
2,KBNA,KTPA,28
2,KBOI,KDEN,4
2,KBOI,KLAS,13
2,KBOI,KOAK,13
2,KBOI,KPHX,10
2,KBOI,KSAN,7
2,KBOI,KSJC,9
2,KBOI,KSMF,6
2,KBOS,KAUS,1
2,KBOS,KBNA,19
2,KBOS,KBWI,55
2,KBOS,KCMH,6
2,KBOS,KDAL,3
2,KBOS,KDEN,1
2,KBOS,KFLL,1
2,KBOS,KHOU,1
2,KBOS,KMDW,20
2,KBOS,KMKE,2
2,KBOS,KSTL,20
2,KBUF,KBNA,1
2,KBUF,KBWI,28
2,KBUF,KFLL,9
2,KBUF,KLAS,6
2,KBUF,KMDW,10
2,KBUF,KPHX,3
2,KBUF,KTPA,11
2,KBWI,KABQ,7
2,KBWI,KATL,35
2,KBWI,KAUS,5
2,KBWI,KBNA,35
2,KBWI,KBOS,54
2,KBWI,KBUF,28
2,KBWI,KBWI,14
2,KBWI,KCLE,10
2,KBWI,KCLT,8
2,KBWI,KCMH,19
2,KBWI,KCVG,13
2,KBWI,KDAL,34
2,KBWI,KDCA,1
2,KBWI,KDEN,4
2,KBWI,KDTW,19
2,KBWI,KFLL,54
2,KBWI,KHOU,27
2,KBWI,KLAS,27
2,KBWI,KLAX,20
2,KBWI,KMCI,15
2,KBWI,KMDW,38
2,KBWI,KMKE,7
2,KBWI,KMSP,5
2,KBWI,KOAK,8
2,KBWI,KORF,24
2,KBWI,KPHX,19
2,KBWI,KPVD,21
2,KBWI,KRDU,34
2,KBWI,KROC,18
2,KBWI,KRSW,20
2,KBWI,KSAN,15
2,KBWI,KSAT,7
2,KBWI,KSDF,16
2,KBWI,KSEA,2
2,KBWI,KSJC,2
2,KBWI,KSMF,2
2,KBWI,KSTL,19
2,KBWI,KTPA,44
2,KCLE,KATL,9
2,KCLE,KBNA,13
2,KCLE,KBWI,22
2,KCLE,KDAL,1
2,KCLE,KLAS,2
2,KCLE,KMDW,26
2,KCLE,KMKE,7
2,KCLE,KPHX,2
2,KCLE,KROC,1
2,KCLE,KSTL,16
2,KCLE,KTPA,2
2,KCLT,KBNA,12
2,KCLT,KBWI,19
2,KCLT,KDAL,6
2,KCLT,KHOU,7
2,KCLT,KMDW,9
2,KCMH,KATL,13
2,KCMH,KBNA,11
2,KCMH,KBOS,7
2,KCMH,KBWI,23
2,KCMH,KDAL,7
2,KCMH,KDCA,9
2,KCMH,KFLL,8
