routeStart,routeEnd,maxTraffic
KMCI,KABQ,0
KMCI,KADW,0
KMCI,KAFW,0
KMCI,KATL,0
KMCI,KAUS,0
KMCI,KAVL,0
KMCI,KBDL,0
KMCI,KBFI,0
KMCI,KBHM,0
KMCI,KBLV,0
KMCI,KBMI,0
KMCI,KBNA,0
KMCI,KBOI,0
KMCI,KBOS,0
KMCI,KBUF,0
KMCI,KBWI,0
KMCI,KCAE,0
KMCI,KCHA,0
KMCI,KCID,0
KMCI,KCLE,0
KMCI,KCLT,0
KMCI,KCMH,0
KMCI,KCOS,0
KMCI,KCRP,0
KMCI,KCVG,0
KMCI,KDAB,0
KMCI,KDAL,0
KMCI,KDAY,0
KMCI,KDBQ,0
KMCI,KDCA,0
KMCI,KDEN,0
KMCI,KDFW,1
KMCI,KDSM,0
KMCI,KDTW,7
KMCI,KERI,0
KMCI,KEWR,0
KMCI,KFLL,3
KMCI,KFSM,0
KMCI,KFTW,0
KMCI,KFWA,0
KMCI,KGEG,0
KMCI,KGRB,0
KMCI,KGSO,0
KMCI,KGSP,0
KMCI,KGUS,0
KMCI,KHOU,0
KMCI,KHSV,0
KMCI,KHTS,0
KMCI,KIAD,0
KMCI,KIAH,0
KMCI,KIND,0
KMCI,KJFK,0
KMCI,KLAS,8
KMCI,KLAX,5
KMCI,KLCK,0
KMCI,KLEX,0
KMCI,KLGA,0
KMCI,KLIT,0
KMCI,KMBS,0
KMCI,KMCI,0
KMCI,KMCO,3
KMCI,KMDW,0
KMCI,KMGE,0
KMCI,KMGM,0
KMCI,KMHT,0
KMCI,KMIA,0
KMCI,KMKE,0
KMCI,KMLI,0
KMCI,KMSN,0
KMCI,KMSP,0
KMCI,KMSY,0
KMCI,KOAK,0
KMCI,KOKC,0
KMCI,KOMA,0
KMCI,KONT,0
KMCI,KORD,0
KMCI,KORF,0
KMCI,KPDX,0
KMCI,KPHF,0
KMCI,KPHL,0
KMCI,KPHX,0
KMCI,KPIA,0
KMCI,KPIT,0
KMCI,KPVD,0
KMCI,KRDU,0
KMCI,KRFD,0
KMCI,KRIC,0
KMCI,KROA,0
KMCI,KROC,0
KMCI,KRST,0
KMCI,KRSW,0
KMCI,KSAN,0
KMCI,KSAT,0
KMCI,KSAV,0
KMCI,KSBN,0
KMCI,KSDF,0
KMCI,KSEA,0
KMCI,KSFB,0
KMCI,KSFO,0
KMCI,KSGF,0
KMCI,KSJC,0
KMCI,KSLC,0
KMCI,KSMF,0
KMCI,KSNA,0
KMCI,KSPI,0
KMCI,KSRQ,0
KMCI,KSTL,0
KMCI,KSUS,0
KMCI,KSUX,0
KMCI,KSYR,0
KMCI,KTLH,0
KMCI,KTOL,0
KMCI,KTPA,0
KMCI,KTUL,0
KMCI,KTUS,0
KMCI,KTYS,0
KMCI,KVPS,0
KMCI,PANC,0
KMCO,KABQ,0
KMCO,KADW,0
KMCO,KAFW,0
KMCO,KATL,2
KMCO,KAUS,0
KMCO,KAVL,0
KMCO,KBDL,0
KMCO,KBFI,0
KMCO,KBHM,0
KMCO,KBLV,0
KMCO,KBMI,0
KMCO,KBNA,0
KMCO,KBOI,0
KMCO,KBOS,1
KMCO,KBUF,0
KMCO,KBWI,1
KMCO,KCAE,0
KMCO,KCHA,0
KMCO,KCID,0
KMCO,KCLE,1
KMCO,KCLT,0
KMCO,KCMH,0
KMCO,KCOS,0
KMCO,KCRP,0
KMCO,KCVG,0
KMCO,KDAB,0
KMCO,KDAL,0
KMCO,KDAY,0
KMCO,KDBQ,0
KMCO,KDCA,0
KMCO,KDEN,0
KMCO,KDFW,1
KMCO,KDSM,0
KMCO,KDTW,1
KMCO,KERI,0
KMCO,KEWR,1
KMCO,KFLL,1
KMCO,KFSM,0
KMCO,KFTW,0
KMCO,KFWA,0
KMCO,KGEG,0
KMCO,KGRB,0
KMCO,KGSO,0
KMCO,KGSP,0
KMCO,KGUS,0
KMCO,KHOU,0
KMCO,KHSV,0
KMCO,KHTS,0
KMCO,KIAD,0
KMCO,KIAH,1
KMCO,KIND,0
KMCO,KJFK,0
KMCO,KLAS,0
KMCO,KLAX,0
KMCO,KLCK,0
KMCO,KLEX,0
KMCO,KLGA,0
KMCO,KLIT,0
KMCO,KMBS,0
KMCO,KMCI,0
KMCO,KMCO,0
KMCO,KMDW,0
KMCO,KMGE,0
KMCO,KMGM,0
KMCO,KMHT,0
KMCO,KMIA,0
KMCO,KMKE,0
KMCO,KMLI,0
KMCO,KMSN,0
KMCO,KMSP,0
KMCO,KMSY,0
KMCO,KOAK,0
KMCO,KOKC,0
KMCO,KOMA,0
KMCO,KONT,0
KMCO,KORD,0
KMCO,KORF,0
KMCO,KPDX,0
KMCO,KPHF,0
KMCO,KPHL,1
KMCO,KPHX,0
KMCO,KPIA,0
KMCO,KPIT,0
KMCO,KPVD,0
KMCO,KRDU,0
KMCO,KRFD,0
KMCO,KRIC,0
KMCO,KROA,0
KMCO,KROC,0
KMCO,KRST,0
KMCO,KRSW,0
KMCO,KSAN,0
KMCO,KSAT,0
KMCO,KSAV,0
KMCO,KSBN,0
KMCO,KSDF,0
KMCO,KSEA,0
KMCO,KSFB,0
KMCO,KSFO,0
KMCO,KSGF,0
KMCO,KSJC,0
KMCO,KSLC,0
KMCO,KSMF,0
KMCO,KSNA,0
KMCO,KSPI,0
KMCO,KSRQ,0
KMCO,KSTL,0
KMCO,KSUS,0
KMCO,KSUX,0
KMCO,KSYR,0
KMCO,KTLH,0
KMCO,KTOL,0
KMCO,KTPA,0
KMCO,KTUL,0
KMCO,KTUS,0
KMCO,KTYS,0
KMCO,KVPS,0
KMCO,PANC,0
KMDW,KABQ,0
KMDW,KADW,0
KMDW,KAFW,0
KMDW,KATL,0
KMDW,KAUS,0
KMDW,KAVL,0
KMDW,KBDL,0
KMDW,KBFI,0
KMDW,KBHM,0
KMDW,KBLV,0
KMDW,KBMI,0
KMDW,KBNA,0
KMDW,KBOI,0
KMDW,KBOS,0
KMDW,KBUF,0
KMDW,KBWI,0
KMDW,KCAE,0
KMDW,KCHA,0
KMDW,KCID,0
KMDW,KCLE,0
KMDW,KCLT,0
KMDW,KCMH,0
KMDW,KCOS,0
KMDW,KCRP,0
KMDW,KCVG,0
KMDW,KDAB,0
KMDW,KDAL,0
KMDW,KDAY,0
KMDW,KDBQ,0
KMDW,KDCA,0
KMDW,KDEN,0
KMDW,KDFW,0
KMDW,KDSM,0
KMDW,KDTW,0
KMDW,KERI,0
KMDW,KEWR,0
KMDW,KFLL,0
KMDW,KFSM,0
KMDW,KFTW,0
KMDW,KFWA,0
KMDW,KGEG,0
KMDW,KGRB,0
KMDW,KGSO,0
KMDW,KGSP,0
KMDW,KGUS,0
KMDW,KHOU,0
KMDW,KHSV,0
KMDW,KHTS,0
KMDW,KIAD,0
KMDW,KIAH,0
KMDW,KIND,0
KMDW,KJFK,0
KMDW,KLAS,0
KMDW,KLAX,0
KMDW,KLCK,0
KMDW,KLEX,0
KMDW,KLGA,0
KMDW,KLIT,0
KMDW,KMBS,0
KMDW,KMCI,0
KMDW,KMCO,0
KMDW,KMDW,0
KMDW,KMGE,0
KMDW,KMGM,0
KMDW,KMHT,0
KMDW,KMIA,0
KMDW,KMKE,0
KMDW,KMLI,0
KMDW,KMSN,0
KMDW,KMSP,0
KMDW,KMSY,0
KMDW,KOAK,0
KMDW,KOKC,0
KMDW,KOMA,0
KMDW,KONT,0
KMDW,KORD,0
KMDW,KORF,0
KMDW,KPDX,0
KMDW,KPHF,0
KMDW,KPHL,0
KMDW,KPHX,0
KMDW,KPIA,0
KMDW,KPIT,0
KMDW,KPVD,0
KMDW,KRDU,0
KMDW,KRFD,0
KMDW,KRIC,0
KMDW,KROA,0
KMDW,KROC,0
KMDW,KRST,0
KMDW,KRSW,0
KMDW,KSAN,0
KMDW,KSAT,0
KMDW,KSAV,0
KMDW,KSBN,0
KMDW,KSDF,0
KMDW,KSEA,0
KMDW,KSFB,0
KMDW,KSFO,0
KMDW,KSGF,0
KMDW,KSJC,0
KMDW,KSLC,0
KMDW,KSMF,0
KMDW,KSNA,0
KMDW,KSPI,0
KMDW,KSRQ,0
KMDW,KSTL,0
KMDW,KSUS,0
KMDW,KSUX,0
KMDW,KSYR,0
KMDW,KTLH,0
KMDW,KTOL,0
KMDW,KTPA,0
KMDW,KTUL,0
KMDW,KTUS,0
KMDW,KTYS,0
KMDW,KVPS,0
KMDW,PANC,0
KMGE,KABQ,0
KMGE,KADW,0
KMGE,KAFW,0
KMGE,KATL,0
KMGE,KAUS,0
KMGE,KAVL,0
KMGE,KBDL,0
KMGE,KBFI,0
KMGE,KBHM,0
KMGE,KBLV,0
KMGE,KBMI,0
KMGE,KBNA,0
KMGE,KBOI,0
KMGE,KBOS,0
KMGE,KBUF,0
KMGE,KBWI,0
KMGE,KCAE,0
KMGE,KCHA,0
KMGE,KCID,0
KMGE,KCLE,0
KMGE,KCLT,0
KMGE,KCMH,0
KMGE,KCOS,0
KMGE,KCRP,0
KMGE,KCVG,0
KMGE,KDAB,0
KMGE,KDAL,0
KMGE,KDAY,0
KMGE,KDBQ,0
KMGE,KDCA,0
KMGE,KDEN,0
KMGE,KDFW,0
KMGE,KDSM,0
KMGE,KDTW,0
KMGE,KERI,0
KMGE,KEWR,0
KMGE,KFLL,0
KMGE,KFSM,0
KMGE,KFTW,0
KMGE,KFWA,0
KMGE,KGEG,0
KMGE,KGRB,0
KMGE,KGSO,0
KMGE,KGSP,0
KMGE,KGUS,0
KMGE,KHOU,0
KMGE,KHSV,0
KMGE,KHTS,0
KMGE,KIAD,0
KMGE,KIAH,0
KMGE,KIND,0
KMGE,KJFK,0
KMGE,KLAS,0
KMGE,KLAX,0
KMGE,KLCK,0
KMGE,KLEX,0
KMGE,KLGA,0
KMGE,KLIT,0
KMGE,KMBS,0
KMGE,KMCI,0
KMGE,KMCO,0
KMGE,KMDW,0
KMGE,KMGE,0
KMGE,KMGM,0
KMGE,KMHT,0
KMGE,KMIA,0
KMGE,KMKE,0
KMGE,KMLI,0
KMGE,KMSN,0
KMGE,KMSP,0
KMGE,KMSY,0
KMGE,KOAK,0
KMGE,KOKC,0
KMGE,KOMA,0
KMGE,KONT,0
KMGE,KORD,0
KMGE,KORF,0
KMGE,KPDX,0
KMGE,KPHF,0
KMGE,KPHL,0
KMGE,KPHX,0
KMGE,KPIA,0
KMGE,KPIT,0
KMGE,KPVD,0
KMGE,KRDU,0
KMGE,KRFD,0
KMGE,KRIC,0
KMGE,KROA,0
KMGE,KROC,0
KMGE,KRST,0
KMGE,KRSW,0
KMGE,KSAN,0
KMGE,KSAT,0
KMGE,KSAV,0
KMGE,KSBN,0
KMGE,KSDF,0
KMGE,KSEA,0
KMGE,KSFB,0
KMGE,KSFO,0
KMGE,KSGF,0
KMGE,KSJC,0
KMGE,KSLC,0
KMGE,KSMF,0
KMGE,KSNA,0
KMGE,KSPI,0
KMGE,KSRQ,0
KMGE,KSTL,0
KMGE,KSUS,0
KMGE,KSUX,0
KMGE,KSYR,0
KMGE,KTLH,0
KMGE,KTOL,0
KMGE,KTPA,0
KMGE,KTUL,0
KMGE,KTUS,0
KMGE,KTYS,0
KMGE,KVPS,0
KMGE,PANC,0
KMGM,KABQ,0
KMGM,KADW,0
KMGM,KAFW,0
KMGM,KATL,0
KMGM,KAUS,0
KMGM,KAVL,0
KMGM,KBDL,0
KMGM,KBFI,0
KMGM,KBHM,0
KMGM,KBLV,0
KMGM,KBMI,0
KMGM,KBNA,0
KMGM,KBOI,0
KMGM,KBOS,0
KMGM,KBUF,0
KMGM,KBWI,0
KMGM,KCAE,0
KMGM,KCHA,0
KMGM,KCID,0
KMGM,KCLE,0
KMGM,KCLT,0
KMGM,KCMH,0
KMGM,KCOS,0
KMGM,KCRP,0
KMGM,KCVG,0
KMGM,KDAB,0
KMGM,KDAL,0
KMGM,KDAY,0
KMGM,KDBQ,0
KMGM,KDCA,0
KMGM,KDEN,0
KMGM,KDFW,0
KMGM,KDSM,0
KMGM,KDTW,0
KMGM,KERI,0
KMGM,KEWR,0
KMGM,KFLL,0
KMGM,KFSM,0
KMGM,KFTW,0
KMGM,KFWA,0
KMGM,KGEG,0
KMGM,KGRB,0
KMGM,KGSO,0
KMGM,KGSP,0
KMGM,KGUS,0
KMGM,KHOU,0
KMGM,KHSV,0
KMGM,KHTS,0
KMGM,KIAD,0
KMGM,KIAH,0
KMGM,KIND,0
KMGM,KJFK,0
KMGM,KLAS,0
KMGM,KLAX,0
KMGM,KLCK,0
KMGM,KLEX,0
KMGM,KLGA,0
KMGM,KLIT,0
KMGM,KMBS,0
KMGM,KMCI,0
KMGM,KMCO,0
KMGM,KMDW,0
KMGM,KMGE,0
KMGM,KMGM,0
KMGM,KMHT,0
KMGM,KMIA,0
KMGM,KMKE,0
KMGM,KMLI,0
KMGM,KMSN,0
KMGM,KMSP,0
KMGM,KMSY,0
KMGM,KOAK,0
KMGM,KOKC,0
KMGM,KOMA,0
KMGM,KONT,0
KMGM,KORD,0
KMGM,KORF,0
KMGM,KPDX,0
KMGM,KPHF,0
KMGM,KPHL,0
KMGM,KPHX,0
KMGM,KPIA,0
KMGM,KPIT,0
KMGM,KPVD,0
KMGM,KRDU,0
KMGM,KRFD,0
KMGM,KRIC,0
KMGM,KROA,0
KMGM,KROC,0
KMGM,KRST,0
KMGM,KRSW,0
KMGM,KSAN,0
KMGM,KSAT,0
KMGM,KSAV,0
KMGM,KSBN,0
KMGM,KSDF,0
KMGM,KSEA,0
KMGM,KSFB,0
KMGM,KSFO,0
KMGM,KSGF,0
KMGM,KSJC,0
KMGM,KSLC,0
KMGM,KSMF,0
KMGM,KSNA,0
KMGM,KSPI,0
KMGM,KSRQ,0
KMGM,KSTL,0
KMGM,KSUS,0
KMGM,KSUX,0
KMGM,KSYR,0
KMGM,KTLH,0
KMGM,KTOL,0
KMGM,KTPA,0
KMGM,KTUL,0
KMGM,KTUS,0
KMGM,KTYS,0
KMGM,KVPS,0
KMGM,PANC,0
KMHT,KABQ,0
KMHT,KADW,0
KMHT,KAFW,0
KMHT,KATL,0
KMHT,KAUS,0
KMHT,KAVL,0
KMHT,KBDL,0
KMHT,KBFI,0
KMHT,KBHM,0
KMHT,KBLV,0
KMHT,KBMI,0
KMHT,KBNA,0
KMHT,KBOI,0
KMHT,KBOS,0
KMHT,KBUF,0
KMHT,KBWI,0
KMHT,KCAE,0
KMHT,KCHA,0
KMHT,KCID,0
KMHT,KCLE,0
KMHT,KCLT,0
KMHT,KCMH,0
KMHT,KCOS,0
KMHT,KCRP,0
KMHT,KCVG,0
KMHT,KDAB,0
KMHT,KDAL,0
KMHT,KDAY,0
KMHT,KDBQ,0
KMHT,KDCA,0
KMHT,KDEN,0
KMHT,KDFW,0
KMHT,KDSM,0
KMHT,KDTW,0
KMHT,KERI,0
KMHT,KEWR,0
KMHT,KFLL,0
KMHT,KFSM,0
KMHT,KFTW,0
KMHT,KFWA,0
KMHT,KGEG,0
KMHT,KGRB,0
KMHT,KGSO,0
KMHT,KGSP,0
KMHT,KGUS,0
KMHT,KHOU,0
KMHT,KHSV,0
KMHT,KHTS,0
KMHT,KIAD,0
KMHT,KIAH,0
KMHT,KIND,0
KMHT,KJFK,0
KMHT,KLAS,0
KMHT,KLAX,0
KMHT,KLCK,0
KMHT,KLEX,0
KMHT,KLGA,0
KMHT,KLIT,0
KMHT,KMBS,0
KMHT,KMCI,0
KMHT,KMCO,0
KMHT,KMDW,0
KMHT,KMGE,0
KMHT,KMGM,0
KMHT,KMHT,0
KMHT,KMIA,0
KMHT,KMKE,0
KMHT,KMLI,0
KMHT,KMSN,0
KMHT,KMSP,0
KMHT,KMSY,0
KMHT,KOAK,0
KMHT,KOKC,0
KMHT,KOMA,0
KMHT,KONT,0
KMHT,KORD,0
KMHT,KORF,0
KMHT,KPDX,0
KMHT,KPHF,0
KMHT,KPHL,0
KMHT,KPHX,0
KMHT,KPIA,0
KMHT,KPIT,0
KMHT,KPVD,0
KMHT,KRDU,0
KMHT,KRFD,0
KMHT,KRIC,0
KMHT,KROA,0
KMHT,KROC,0
KMHT,KRST,0
KMHT,KRSW,0
KMHT,KSAN,0
KMHT,KSAT,0
KMHT,KSAV,0
KMHT,KSBN,0
KMHT,KSDF,0
KMHT,KSEA,0
KMHT,KSFB,0
KMHT,KSFO,0
KMHT,KSGF,0
KMHT,KSJC,0
KMHT,KSLC,0
KMHT,KSMF,0
KMHT,KSNA,0
KMHT,KSPI,0
KMHT,KSRQ,0
KMHT,KSTL,0
KMHT,KSUS,0
KMHT,KSUX,0
KMHT,KSYR,0
KMHT,KTLH,0
KMHT,KTOL,0
KMHT,KTPA,0
KMHT,KTUL,0
KMHT,KTUS,0
KMHT,KTYS,0
KMHT,KVPS,0
KMHT,PANC,0
KMIA,KABQ,0
KMIA,KADW,0
KMIA,KAFW,0
KMIA,KATL,0
KMIA,KAUS,0
KMIA,KAVL,0
KMIA,KBDL,0
KMIA,KBFI,0
KMIA,KBHM,0
KMIA,KBLV,0
KMIA,KBMI,0
KMIA,KBNA,0
KMIA,KBOI,0
KMIA,KBOS,0
KMIA,KBUF,0
KMIA,KBWI,0
KMIA,KCAE,0
KMIA,KCHA,0
KMIA,KCID,0
KMIA,KCLE,0
KMIA,KCLT,0
KMIA,KCMH,0
KMIA,KCOS,0
KMIA,KCRP,0
KMIA,KCVG,0
KMIA,KDAB,0
KMIA,KDAL,0
KMIA,KDAY,0
KMIA,KDBQ,0
KMIA,KDCA,0
KMIA,KDEN,0
KMIA,KDFW,0
KMIA,KDSM,0
KMIA,KDTW,0
KMIA,KERI,0
KMIA,KEWR,0
KMIA,KFLL,0
KMIA,KFSM,0
KMIA,KFTW,0
KMIA,KFWA,0
KMIA,KGEG,0
KMIA,KGRB,0
KMIA,KGSO,0
KMIA,KGSP,0
KMIA,KGUS,0
KMIA,KHOU,0
KMIA,KHSV,0
KMIA,KHTS,0
KMIA,KIAD,0
KMIA,KIAH,0
KMIA,KIND,0
KMIA,KJFK,0
KMIA,KLAS,0
KMIA,KLAX,0
KMIA,KLCK,0
KMIA,KLEX,0
KMIA,KLGA,0
KMIA,KLIT,0
KMIA,KMBS,0
KMIA,KMCI,0
KMIA,KMCO,0
KMIA,KMDW,0
KMIA,KMGE,0
KMIA,KMGM,0
KMIA,KMHT,0
KMIA,KMIA,0
KMIA,KMKE,0
KMIA,KMLI,0
KMIA,KMSN,0
KMIA,KMSP,0
KMIA,KMSY,0
KMIA,KOAK,0
KMIA,KOKC,0
KMIA,KOMA,0
KMIA,KONT,0
KMIA,KORD,0
KMIA,KORF,0
KMIA,KPDX,0
KMIA,KPHF,0
KMIA,KPHL,0
KMIA,KPHX,0
KMIA,KPIA,0
KMIA,KPIT,0
KMIA,KPVD,0
KMIA,KRDU,0
KMIA,KRFD,0
KMIA,KRIC,0
KMIA,KROA,0
KMIA,KROC,0
KMIA,KRST,0
KMIA,KRSW,0
KMIA,KSAN,0
KMIA,KSAT,0
KMIA,KSAV,0
KMIA,KSBN,0
KMIA,KSDF,0
KMIA,KSEA,0
KMIA,KSFB,0
KMIA,KSFO,0
KMIA,KSGF,0
KMIA,KSJC,0
KMIA,KSLC,0
KMIA,KSMF,0
KMIA,KSNA,0
KMIA,KSPI,0
KMIA,KSRQ,0
KMIA,KSTL,0
KMIA,KSUS,0
KMIA,KSUX,0
KMIA,KSYR,0
KMIA,KTLH,0
KMIA,KTOL,0
KMIA,KTPA,0
KMIA,KTUL,0
KMIA,KTUS,0
KMIA,KTYS,0
KMIA,KVPS,0
KMIA,PANC,0
KMKE,KABQ,0
KMKE,KADW,0
KMKE,KAFW,0
KMKE,KATL,0
KMKE,KAUS,0
KMKE,KAVL,0
KMKE,KBDL,0
KMKE,KBFI,0
KMKE,KBHM,0
KMKE,KBLV,0
KMKE,KBMI,0
KMKE,KBNA,0
KMKE,KBOI,0
KMKE,KBOS,0
KMKE,KBUF,0
KMKE,KBWI,0
KMKE,KCAE,0
KMKE,KCHA,0
KMKE,KCID,0
KMKE,KCLE,0
KMKE,KCLT,0
KMKE,KCMH,0
KMKE,KCOS,0
KMKE,KCRP,0
KMKE,KCVG,0
KMKE,KDAB,0
KMKE,KDAL,0
KMKE,KDAY,0
KMKE,KDBQ,0
KMKE,KDCA,0
KMKE,KDEN,0
KMKE,KDFW,0
KMKE,KDSM,0
KMKE,KDTW,0
KMKE,KERI,0
KMKE,KEWR,0
KMKE,KFLL,0
KMKE,KFSM,0
KMKE,KFTW,0
KMKE,KFWA,0
KMKE,KGEG,0
KMKE,KGRB,0
KMKE,KGSO,0
KMKE,KGSP,0
KMKE,KGUS,0
KMKE,KHOU,0
KMKE,KHSV,0
KMKE,KHTS,0
KMKE,KIAD,0
KMKE,KIAH,0
KMKE,KIND,0
KMKE,KJFK,0
KMKE,KLAS,0
KMKE,KLAX,0
KMKE,KLCK,0
KMKE,KLEX,0
KMKE,KLGA,0
KMKE,KLIT,0
KMKE,KMBS,0
KMKE,KMCI,0
KMKE,KMCO,0
KMKE,KMDW,0
KMKE,KMGE,0
KMKE,KMGM,0
KMKE,KMHT,0
KMKE,KMIA,0
KMKE,KMKE,0
KMKE,KMLI,0
KMKE,KMSN,0
KMKE,KMSP,0
KMKE,KMSY,0
KMKE,KOAK,0
KMKE,KOKC,0
KMKE,KOMA,0
KMKE,KONT,0
KMKE,KORD,0
KMKE,KORF,0
KMKE,KPDX,0
KMKE,KPHF,0
KMKE,KPHL,0
KMKE,KPHX,0
KMKE,KPIA,0
KMKE,KPIT,0
KMKE,KPVD,0
KMKE,KRDU,0
KMKE,KRFD,0
KMKE,KRIC,0
KMKE,KROA,0
KMKE,KROC,0
KMKE,KRST,0
KMKE,KRSW,0
KMKE,KSAN,0
KMKE,KSAT,0
KMKE,KSAV,0
KMKE,KSBN,0
KMKE,KSDF,0
KMKE,KSEA,0
KMKE,KSFB,0
KMKE,KSFO,0
KMKE,KSGF,0
KMKE,KSJC,0
KMKE,KSLC,0
KMKE,KSMF,0
KMKE,KSNA,0
KMKE,KSPI,0
KMKE,KSRQ,0
KMKE,KSTL,0
KMKE,KSUS,0
KMKE,KSUX,0
KMKE,KSYR,0
KMKE,KTLH,0
KMKE,KTOL,0
KMKE,KTPA,0
KMKE,KTUL,0
KMKE,KTUS,0
KMKE,KTYS,0
KMKE,KVPS,0
KMKE,PANC,0
KMLI,KABQ,0
KMLI,KADW,0
KMLI,KAFW,0
KMLI,KATL,0
KMLI,KAUS,0
KMLI,KAVL,0
KMLI,KBDL,0
KMLI,KBFI,0
KMLI,KBHM,0
KMLI,KBLV,0
KMLI,KBMI,0
KMLI,KBNA,0
KMLI,KBOI,0
KMLI,KBOS,0
KMLI,KBUF,0
KMLI,KBWI,0
KMLI,KCAE,0
KMLI,KCHA,0
KMLI,KCID,0
KMLI,KCLE,0
KMLI,KCLT,0
KMLI,KCMH,0
KMLI,KCOS,0
KMLI,KCRP,0
KMLI,KCVG,0
KMLI,KDAB,0
KMLI,KDAL,0
KMLI,KDAY,0
KMLI,KDBQ,0
KMLI,KDCA,0
KMLI,KDEN,0
KMLI,KDFW,0
KMLI,KDSM,0
KMLI,KDTW,0
KMLI,KERI,0
KMLI,KEWR,0
KMLI,KFLL,0
KMLI,KFSM,0
KMLI,KFTW,0
KMLI,KFWA,0
KMLI,KGEG,0
KMLI,KGRB,0
KMLI,KGSO,0
KMLI,KGSP,0
KMLI,KGUS,0
KMLI,KHOU,0
KMLI,KHSV,0
KMLI,KHTS,0
KMLI,KIAD,0
KMLI,KIAH,0
KMLI,KIND,0
KMLI,KJFK,0
KMLI,KLAS,0
KMLI,KLAX,0
KMLI,KLCK,0
KMLI,KLEX,0
KMLI,KLGA,0
KMLI,KLIT,0
KMLI,KMBS,0
KMLI,KMCI,0
KMLI,KMCO,0
KMLI,KMDW,0
KMLI,KMGE,0
KMLI,KMGM,0
KMLI,KMHT,0
KMLI,KMIA,0
KMLI,KMKE,0
KMLI,KMLI,0
KMLI,KMSN,0
KMLI,KMSP,0
KMLI,KMSY,0
KMLI,KOAK,0
KMLI,KOKC,0
KMLI,KOMA,0
KMLI,KONT,0
KMLI,KORD,0
KMLI,KORF,0
KMLI,KPDX,0
KMLI,KPHF,0
KMLI,KPHL,0
KMLI,KPHX,0
KMLI,KPIA,0
KMLI,KPIT,0
KMLI,KPVD,0
KMLI,KRDU,0
KMLI,KRFD,0
KMLI,KRIC,0
KMLI,KROA,0
KMLI,KROC,0
KMLI,KRST,0
KMLI,KRSW,0
KMLI,KSAN,0
KMLI,KSAT,0
KMLI,KSAV,0
KMLI,KSBN,0
KMLI,KSDF,0
KMLI,KSEA,0
KMLI,KSFB,0
KMLI,KSFO,0
KMLI,KSGF,0
KMLI,KSJC,0
KMLI,KSLC,0
KMLI,KSMF,0
KMLI,KSNA,0
KMLI,KSPI,0
KMLI,KSRQ,0
KMLI,KSTL,0
KMLI,KSUS,0
KMLI,KSUX,0
KMLI,KSYR,0
KMLI,KTLH,0
KMLI,KTOL,0
KMLI,KTPA,0
KMLI,KTUL,0
KMLI,KTUS,0
KMLI,KTYS,0
KMLI,KVPS,0
KMLI,PANC,0
KMSN,KABQ,0
KMSN,KADW,0
KMSN,KAFW,0
KMSN,KATL,0
KMSN,KAUS,0
KMSN,KAVL,0
KMSN,KBDL,0
KMSN,KBFI,0
KMSN,KBHM,0
KMSN,KBLV,0
KMSN,KBMI,0
KMSN,KBNA,0
KMSN,KBOI,0
KMSN,KBOS,0
KMSN,KBUF,0
KMSN,KBWI,0
KMSN,KCAE,0
KMSN,KCHA,0
KMSN,KCID,0
KMSN,KCLE,0
KMSN,KCLT,0
KMSN,KCMH,0
KMSN,KCOS,0
KMSN,KCRP,0
KMSN,KCVG,0
KMSN,KDAB,0
KMSN,KDAL,0
KMSN,KDAY,0
KMSN,KDBQ,0
KMSN,KDCA,0
KMSN,KDEN,0
KMSN,KDFW,0
KMSN,KDSM,0
KMSN,KDTW,0
KMSN,KERI,0
KMSN,KEWR,0
KMSN,KFLL,0
KMSN,KFSM,0
KMSN,KFTW,0
KMSN,KFWA,0
KMSN,KGEG,0
KMSN,KGRB,0
KMSN,KGSO,0
KMSN,KGSP,0
KMSN,KGUS,0
KMSN,KHOU,0
KMSN,KHSV,0
KMSN,KHTS,0
KMSN,KIAD,0
KMSN,KIAH,0
KMSN,KIND,0
KMSN,KJFK,0
KMSN,KLAS,0
KMSN,KLAX,0
KMSN,KLCK,0
KMSN,KLEX,0
KMSN,KLGA,0
KMSN,KLIT,0
KMSN,KMBS,0
KMSN,KMCI,0
KMSN,KMCO,0
KMSN,KMDW,0
KMSN,KMGE,0
KMSN,KMGM,0
KMSN,KMHT,0
KMSN,KMIA,0
KMSN,KMKE,0
KMSN,KMLI,0
KMSN,KMSN,0
KMSN,KMSP,0
KMSN,KMSY,0
KMSN,KOAK,0
KMSN,KOKC,0
KMSN,KOMA,0
KMSN,KONT,0
KMSN,KORD,0
KMSN,KORF,0
KMSN,KPDX,0
KMSN,KPHF,0
KMSN,KPHL,0
KMSN,KPHX,0
KMSN,KPIA,0
KMSN,KPIT,0
KMSN,KPVD,0
KMSN,KRDU,0
KMSN,KRFD,0
KMSN,KRIC,0
KMSN,KROA,0
KMSN,KROC,0
KMSN,KRST,0
KMSN,KRSW,0
KMSN,KSAN,0
KMSN,KSAT,0
KMSN,KSAV,0
KMSN,KSBN,0
KMSN,KSDF,0
KMSN,KSEA,0
KMSN,KSFB,0
KMSN,KSFO,0
KMSN,KSGF,0
KMSN,KSJC,0
KMSN,KSLC,0
KMSN,KSMF,0
KMSN,KSNA,0
KMSN,KSPI,0
KMSN,KSRQ,0
KMSN,KSTL,0
KMSN,KSUS,0
KMSN,KSUX,0
KMSN,KSYR,0
KMSN,KTLH,0
